,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Global_Score
68564,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190626_213000.WAV,GRABADOR-SDZG-AM-6,20190626_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:30:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 12:06:50-08:00,WAV,WAV,audio/x-wav,0.7179961801
51483,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190703_224000.WAV,GRABADOR-SDZG-AM-29,20190703_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:40:00 03/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446E5,2019:12:08 14:02:13-08:00,WAV,WAV,audio/x-wav,0.01647740602
48543,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190707_215000.WAV,GRABADOR-SDZG-AM-27,20190707_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:50:00 07/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:50:19-08:00,WAV,WAV,audio/x-wav,0.9854376316
45944,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_204000.WAV,GRABADOR-SDZG-AM-27,20190619_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:40:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:28:57-08:00,WAV,WAV,audio/x-wav,0.1751677096
46096,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190620_220000.WAV,GRABADOR-SDZG-AM-27,20190620_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:00:00 20/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:33:41-08:00,WAV,WAV,audio/x-wav,0.1960817575
27963,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190625_210000.WAV,GRABADOR-SDZG-AM-22,20190625_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:00:00 25/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:51:29-08:00,WAV,WAV,audio/x-wav,0.07412236929
40677,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_220000.WAV,GRABADOR-SDZG-AM-25,20190629_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:00:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:43:12-08:00,WAV,WAV,audio/x-wav,0.7034308314
28102,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190626_201000.WAV,GRABADOR-SDZG-AM-22,20190626_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:10:00 26/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:03:28-08:00,WAV,WAV,audio/x-wav,0.1472019851
897,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_202000.WAV,GRABADOR-SDZG-AM-1,20190622_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:20:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:41:12-08:00,WAV,WAV,audio/x-wav,0.8248537779
36785,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190628_210000.WAV,GRABADOR-SDZG-AM-24,20190628_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:00:00 28/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:18:09-08:00,WAV,WAV,audio/x-wav,0.09322318435
56415,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190620_201000.WAV,GRABADOR-SDZG-AM-30,20190620_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:10:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:41:46-08:00,WAV,WAV,audio/x-wav,0.0451528132
57288,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190626_214000.WAV,GRABADOR-SDZG-AM-30,20190626_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:40:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:08:58-08:00,WAV,WAV,audio/x-wav,0.02630901337
41821,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190611_225000.WAV,GRABADOR-SDZG-AM-26,20190611_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:50:00 11/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:29:18-08:00,WAV,WAV,audio/x-wav,0.04802912474
