,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Global_Score
39466,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_121000.WAV,GRABADOR-SDZG-AM-25,20190621_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 21/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:59:00-08:00,WAV,WAV,audio/x-wav,0.9933394194
36868,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190629_105000.WAV,GRABADOR-SDZG-AM-24,20190629_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 29/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:25:18-08:00,WAV,WAV,audio/x-wav,0.9852141142
38161,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190708_102000.WAV,GRABADOR-SDZG-AM-24,20190708_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 08/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:16:52-08:00,WAV,WAV,audio/x-wav,0.9502542019
57087,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190625_121000.WAV,GRABADOR-SDZG-AM-30,20190625_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:02:41-08:00,WAV,WAV,audio/x-wav,0.9584423304
47755,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190702_103000.WAV,GRABADOR-SDZG-AM-27,20190702_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:30:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:25:33-08:00,WAV,WAV,audio/x-wav,0.8225741982
46175,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190621_111000.WAV,GRABADOR-SDZG-AM-27,20190621_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:10:00 21/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:36:10-08:00,WAV,WAV,audio/x-wav,0.9860354662
46901,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190626_121000.WAV,GRABADOR-SDZG-AM-27,20190626_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:58:51-08:00,WAV,WAV,audio/x-wav,0.8628589511
41759,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190611_123000.WAV,GRABADOR-SDZG-AM-26,20190611_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:30:00 11/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:27:21-08:00,WAV,WAV,audio/x-wav,0.8815780878
50117,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190624_110000.WAV,GRABADOR-SDZG-AM-29,20190624_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:00:00 24/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446E5,2019:12:08 12:04:20-08:00,WAV,WAV,audio/x-wav,0.9940899611
36012,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190623_121000.WAV,GRABADOR-SDZG-AM-24,20190623_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:11:31-08:00,WAV,WAV,audio/x-wav,0.5976639986
40463,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190628_102000.WAV,GRABADOR-SDZG-AM-25,20190628_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 28/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:24:47-08:00,WAV,WAV,audio/x-wav,0.9734764099
46180,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190621_120000.WAV,GRABADOR-SDZG-AM-27,20190621_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:00:00 21/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:36:19-08:00,WAV,WAV,audio/x-wav,0.7720944881
52285,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190709_122000.WAV,GRABADOR-SDZG-AM-29,20190709_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:20:00 09/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 3.8V.,AudioMoth 247AA5015BA446E5,2019:12:08 15:11:33-08:00,WAV,WAV,audio/x-wav,0.9937816858
23496,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190627_113000.WAV,GRABADOR-SDZG-AM-2,20190627_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:04:30-08:00,WAV,WAV,audio/x-wav,0.8410889506
37886,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190706_123000.WAV,GRABADOR-SDZG-AM-24,20190706_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:30:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:53:08-08:00,WAV,WAV,audio/x-wav,0.7825906277
36016,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190623_125000.WAV,GRABADOR-SDZG-AM-24,20190623_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:50:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:11:52-08:00,WAV,WAV,audio/x-wav,0.9193296432
51263,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190702_100000.WAV,GRABADOR-SDZG-AM-29,20190702_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:00:00 02/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:43:13-08:00,WAV,WAV,audio/x-wav,0.9581958055
51121,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190701_102000.WAV,GRABADOR-SDZG-AM-29,20190701_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 01/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:30:58-08:00,WAV,WAV,audio/x-wav,0.9711397886
29777,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190708_112000.WAV,GRABADOR-SDZG-AM-22,20190708_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 08/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.9V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:28:18-08:00,WAV,WAV,audio/x-wav,0.9936589003
23351,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_112000.WAV,GRABADOR-SDZG-AM-2,20190626_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:51:57-08:00,WAV,WAV,audio/x-wav,0.9746985435
23350,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_111000.WAV,GRABADOR-SDZG-AM-2,20190626_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:10:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:51:52-08:00,WAV,WAV,audio/x-wav,0.9774864912
47473,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190630_113000.WAV,GRABADOR-SDZG-AM-27,20190630_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:16:43-08:00,WAV,WAV,audio/x-wav,0.9930763245
44204,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190701_113000.WAV,GRABADOR-SDZG-AM-26,20190701_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 01/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:44:12-08:00,WAV,WAV,audio/x-wav,0.9785494208
50128,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190624_125000.WAV,GRABADOR-SDZG-AM-29,20190624_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:50:00 24/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446E5,2019:12:08 12:05:17-08:00,WAV,WAV,audio/x-wav,0.9822830558
37887,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190706_124000.WAV,GRABADOR-SDZG-AM-24,20190706_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:40:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:53:13-08:00,WAV,WAV,audio/x-wav,0.9940348864
22492,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190620_121000.WAV,GRABADOR-SDZG-AM-2,20190620_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:37:45-08:00,WAV,WAV,audio/x-wav,0.9918220639
50402,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190626_103000.WAV,GRABADOR-SDZG-AM-29,20190626_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:30:00 26/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446E5,2019:12:08 12:28:55-08:00,WAV,WAV,audio/x-wav,0.8737575412
38883,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_110000.WAV,GRABADOR-SDZG-AM-25,20190617_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:00:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:08:57-08:00,WAV,WAV,audio/x-wav,0.9939231277
51841,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190706_102000.WAV,GRABADOR-SDZG-AM-29,20190706_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 06/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 3.9V.,AudioMoth 247AA5015BA446E5,2019:12:08 14:33:09-08:00,WAV,WAV,audio/x-wav,0.9733454585
56932,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190624_102000.WAV,GRABADOR-SDZG-AM-30,20190624_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:57:51-08:00,WAV,WAV,audio/x-wav,0.9445611835
36871,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190629_112000.WAV,GRABADOR-SDZG-AM-24,20190629_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 29/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:25:34-08:00,WAV,WAV,audio/x-wav,0.9186621308
56936,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190624_110000.WAV,GRABADOR-SDZG-AM-30,20190624_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:00:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:57:59-08:00,WAV,WAV,audio/x-wav,0.9918047786
39597,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_100000.WAV,GRABADOR-SDZG-AM-25,20190622_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:00:00 22/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:10:17-08:00,WAV,WAV,audio/x-wav,0.6843007207
35284,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190618_105000.WAV,GRABADOR-SDZG-AM-24,20190618_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:08:52-08:00,WAV,WAV,audio/x-wav,0.9898109436
1848,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_105000.WAV,GRABADOR-SDZG-AM-1,20190629_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:08-08:00,WAV,WAV,audio/x-wav,0.9619918466
49552,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190620_125000.WAV,GRABADOR-SDZG-AM-29,20190620_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:50:00 20/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446E5,2019:12:08 11:15:35-08:00,WAV,WAV,audio/x-wav,0.9927016497
48197,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190705_121000.WAV,GRABADOR-SDZG-AM-27,20190705_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 05/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:39:26-08:00,WAV,WAV,audio/x-wav,0.9875773191
701,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_114000.WAV,GRABADOR-SDZG-AM-1,20190621_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:40:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:05-08:00,WAV,WAV,audio/x-wav,0.9825326204
37309,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_122000.WAV,GRABADOR-SDZG-AM-24,20190702_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:20:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:03:20-08:00,WAV,WAV,audio/x-wav,0.9755283594
38022,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190707_111000.WAV,GRABADOR-SDZG-AM-24,20190707_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:10:00 07/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:04:52-08:00,WAV,WAV,audio/x-wav,0.9897834659
57508,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190628_102000.WAV,GRABADOR-SDZG-AM-30,20190628_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:15:50-08:00,WAV,WAV,audio/x-wav,0.9918715358
43773,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190628_114000.WAV,GRABADOR-SDZG-AM-26,20190628_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:40:00 28/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:30:35-08:00,WAV,WAV,audio/x-wav,0.9902519584
37308,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_121000.WAV,GRABADOR-SDZG-AM-24,20190702_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:03:15-08:00,WAV,WAV,audio/x-wav,0.9912844896
1427,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_124000.WAV,GRABADOR-SDZG-AM-1,20190626_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:40:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:57:54-08:00,WAV,WAV,audio/x-wav,0.7488956451
41181,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_100000.WAV,GRABADOR-SDZG-AM-25,20190703_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:00:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:26:43-08:00,WAV,WAV,audio/x-wav,0.9660354853
37162,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190701_115000.WAV,GRABADOR-SDZG-AM-24,20190701_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:50:00 01/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:50:39-08:00,WAV,WAV,audio/x-wav,0.6066524386
40467,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190628_110000.WAV,GRABADOR-SDZG-AM-25,20190628_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:00:00 28/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:25:08-08:00,WAV,WAV,audio/x-wav,0.860142231
50689,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190628_102000.WAV,GRABADOR-SDZG-AM-29,20190628_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:20:00 28/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446E5,2019:12:08 12:53:42-08:00,WAV,WAV,audio/x-wav,0.8691089153
260,AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_101000.WAV,GRABADOR-SDZG-AM-1,20190618_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:10:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:21:13-08:00,WAV,WAV,audio/x-wav,0.6980208158
67350,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190618_111000.WAV,GRABADOR-SDZG-AM-6,20190618_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:10:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BF148,2019:12:10 10:21:58-08:00,WAV,WAV,audio/x-wav,0.9103415012
50984,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190630_113000.WAV,GRABADOR-SDZG-AM-29,20190630_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 30/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:19:09-08:00,WAV,WAV,audio/x-wav,0.9456566572
41613,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_121000.WAV,GRABADOR-SDZG-AM-26,20190610_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:10:00 10/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:22:48-08:00,WAV,WAV,audio/x-wav,0.8638679981
39894,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190624_113000.WAV,GRABADOR-SDZG-AM-25,20190624_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 24/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:35:49-08:00,WAV,WAV,audio/x-wav,0.8698640466
49983,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190623_124000.WAV,GRABADOR-SDZG-AM-29,20190623_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:40:00 23/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446E5,2019:12:08 11:52:46-08:00,WAV,WAV,audio/x-wav,0.9831724763
37591,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190704_112000.WAV,GRABADOR-SDZG-AM-24,20190704_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 04/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:27:40-08:00,WAV,WAV,audio/x-wav,0.6654737592
40905,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_120000.WAV,GRABADOR-SDZG-AM-25,20190701_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:00:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:02:53-08:00,WAV,WAV,audio/x-wav,0.9876396656
68503,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190626_112000.WAV,GRABADOR-SDZG-AM-6,20190626_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:20:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 12:01:33-08:00,WAV,WAV,audio/x-wav,0.7239320278
30354,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190712_113000.WAV,GRABADOR-SDZG-AM-22,20190712_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11,60.00046875,,Recorded at 11:30:00 12/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.8V.,AudioMoth 247AA5015BA446DA,2019:12:10 23:18:15-08:00,WAV,WAV,audio/x-wav,0.9919999838
46616,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_124000.WAV,GRABADOR-SDZG-AM-27,20190624_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12,60.00046875,,Recorded at 12:40:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:49:55-08:00,WAV,WAV,audio/x-wav,0.9944363236
50260,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190625_105000.WAV,GRABADOR-SDZG-AM-29,20190625_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10,60.00046875,,Recorded at 10:50:00 25/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446E5,2019:12:08 12:16:40-08:00,WAV,WAV,audio/x-wav,0.9772116542
